ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,AverageMInFile,NumSatisfactoryTrades,NumTrades60Ever2DerogPubRec,NumTrades90Ever2DerogPubRec,PercentTradesNeverDelq,MSinceMostRecentDelq,MaxDelq2PublicRecLast12M,MaxDelqEver,NumTotalTrades,NumTradesOpeninLast12M,PercentInstallTrades,MSinceMostRecentInqexcl7days,NumInqLast6M,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,NetFractionInstallBurden,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumBank2NatlTradesWHighUtilization,PercentTradesWBalance,RiskPerformance
73.0,300.0,32.0,143.0,12.0,0.0,0.0,77.0,,4.0,6.0,13.0,0.0,23.0,0.0,2.0,2.0,7.0,66.0,3.0,1.0,0.0,67.0,Bad
,,,,9.0,0.0,0.0,100.0,,,8.0,9.0,0.0,11.0,0.0,1.0,1.0,1.0,,4.0,,0.0,80.0,Good
63.0,141.0,2.0,71.0,27.0,1.0,1.0,83.0,21.0,,2.0,35.0,4.0,,0.0,4.0,,35.0,100.0,5.0,3.0,0.0,90.0,Bad
,254.0,31.0,106.0,14.0,0.0,0.0,100.0,,7.0,8.0,14.0,0.0,43.0,0.0,,2.0,5.0,,2.0,2.0,0.0,,Good
86.0,272.0,7.0,,17.0,1.0,0.0,94.0,81.0,6.0,5.0,18.0,1.0,11.0,6.0,0.0,0.0,7.0,,4.0,1.0,,42.0,Bad
64.0,246.0,16.0,106.0,5.0,3.0,3.0,88.0,,6.0,3.0,8.0,0.0,88.0,,,1.0,,144.0,,4.0,,100.0,Bad
67.0,,6.0,62.0,27.0,0.0,0.0,96.0,,6.0,6.0,27.0,4.0,26.0,0.0,2.0,,34.0,,3.0,1.0,2.0,33.0,Good
89.0,218.0,4.0,87.0,24.0,0.0,0.0,100.0,,7.0,8.0,10.0,2.0,35.0,22.0,0.0,,9.0,,1.0,1.0,0.0,20.0,Good
73.0,160.0,4.0,,14.0,0.0,0.0,86.0,,4.0,6.0,14.0,1.0,,1.0,2.0,2.0,15.0,,3.0,,1.0,40.0,Good
69.0,191.0,,70.0,28.0,0.0,0.0,86.0,42.0,6.0,6.0,29.0,,21.0,13.0,0.0,0.0,41.0,87.0,10.0,,1.0,67.0,Good
64.0,226.0,1.0,102.0,44.0,0.0,0.0,98.0,1.0,4.0,6.0,50.0,1.0,28.0,1.0,2.0,,59.0,100.0,10.0,3.0,4.0,62.0,Good
,77.0,5.0,51.0,8.0,0.0,0.0,100.0,,7.0,8.0,9.0,,63.0,7.0,0.0,0.0,89.0,,1.0,1.0,,100.0,Bad
70.0,126.0,5.0,49.0,49.0,0.0,0.0,100.0,,7.0,8.0,49.0,10.0,29.0,1.0,2.0,2.0,46.0,78.0,6.0,3.0,,56.0,Good
67.0,37.0,11.0,23.0,4.0,0.0,0.0,100.0,,7.0,8.0,4.0,1.0,25.0,0.0,0.0,0.0,86.0,,1.0,1.0,1.0,67.0,Bad
83.0,217.0,1.0,,34.0,0.0,0.0,100.0,,7.0,8.0,39.0,2.0,,1.0,1.0,,7.0,48.0,6.0,2.0,1.0,57.0,Good
66.0,265.0,4.0,78.0,50.0,1.0,0.0,88.0,11.0,,5.0,51.0,5.0,12.0,2.0,4.0,4.0,24.0,56.0,7.0,2.0,3.0,39.0,Good
69.0,244.0,,73.0,25.0,1.0,0.0,74.0,25.0,6.0,5.0,27.0,1.0,,0.0,2.0,2.0,48.0,40.0,2.0,1.0,1.0,27.0,Bad
69.0,187.0,5.0,53.0,24.0,0.0,,100.0,,7.0,8.0,24.0,,33.0,14.0,,0.0,51.0,98.0,6.0,,,60.0,Good
65.0,256.0,15.0,52.0,17.0,0.0,0.0,100.0,,7.0,8.0,19.0,,29.0,2.0,5.0,5.0,57.0,79.0,2.0,4.0,2.0,60.0,Good
,212.0,14.0,87.0,21.0,0.0,0.0,100.0,,5.0,7.0,21.0,0.0,33.0,,0.0,0.0,40.0,85.0,7.0,2.0,0.0,90.0,Bad
55.0,47.0,7.0,23.0,13.0,0.0,0.0,77.0,7.0,4.0,6.0,13.0,2.0,62.0,,0.0,0.0,93.0,91.0,2.0,,2.0,75.0,Bad
56.0,148.0,12.0,59.0,13.0,2.0,2.0,75.0,1.0,0.0,2.0,16.0,0.0,63.0,0.0,1.0,1.0,86.0,4.0,3.0,2.0,1.0,71.0,Bad
72.0,,14.0,95.0,15.0,0.0,0.0,87.0,19.0,6.0,6.0,15.0,0.0,27.0,,0.0,,30.0,72.0,8.0,,1.0,91.0,Good
72.0,139.0,6.0,51.0,11.0,0.0,0.0,91.0,,6.0,6.0,11.0,,91.0,0.0,,0.0,,80.0,,3.0,,100.0,Bad
60.0,,6.0,77.0,18.0,3.0,3.0,100.0,,0.0,8.0,0.0,2.0,32.0,0.0,,4.0,19.0,,2.0,,1.0,40.0,Good
80.0,250.0,1.0,76.0,10.0,0.0,0.0,92.0,,6.0,6.0,12.0,,33.0,0.0,2.0,,4.0,7.0,3.0,3.0,1.0,75.0,Bad
63.0,180.0,14.0,90.0,3.0,1.0,1.0,60.0,21.0,6.0,4.0,5.0,0.0,40.0,0.0,0.0,,,85.0,1.0,,,100.0,Bad
,435.0,48.0,48.0,1.0,0.0,0.0,0.0,25.0,6.0,6.0,24.0,0.0,100.0,0.0,2.0,2.0,,,,,,100.0,Good
64.0,207.0,25.0,77.0,11.0,2.0,2.0,82.0,13.0,6.0,6.0,11.0,0.0,36.0,,,2.0,57.0,22.0,2.0,,0.0,71.0,Bad
64.0,230.0,,,35.0,0.0,0.0,92.0,4.0,4.0,6.0,39.0,1.0,47.0,2.0,1.0,1.0,56.0,40.0,7.0,8.0,2.0,83.0,Good
72.0,348.0,4.0,100.0,28.0,0.0,0.0,93.0,27.0,6.0,6.0,28.0,1.0,,3.0,1.0,,40.0,,14.0,,1.0,100.0,Good
77.0,239.0,3.0,,14.0,0.0,0.0,93.0,,6.0,6.0,14.0,1.0,,0.0,1.0,1.0,33.0,98.0,3.0,2.0,2.0,,Good
87.0,210.0,20.0,97.0,16.0,0.0,0.0,100.0,,7.0,8.0,16.0,0.0,25.0,,0.0,0.0,19.0,,3.0,1.0,0.0,,Good
82.0,,38.0,92.0,12.0,0.0,0.0,100.0,,7.0,8.0,12.0,0.0,17.0,18.0,0.0,0.0,33.0,,4.0,,,100.0,Good
70.0,201.0,2.0,114.0,9.0,7.0,7.0,75.0,38.0,6.0,2.0,13.0,2.0,,6.0,,0.0,2.0,,1.0,1.0,0.0,50.0,Bad
80.0,381.0,,,23.0,0.0,0.0,92.0,33.0,6.0,6.0,24.0,2.0,33.0,0.0,1.0,1.0,3.0,84.0,3.0,3.0,0.0,50.0,Good
69.0,200.0,7.0,90.0,23.0,2.0,2.0,100.0,,6.0,8.0,24.0,1.0,42.0,22.0,0.0,0.0,17.0,74.0,2.0,2.0,1.0,80.0,Good
,71.0,12.0,47.0,9.0,0.0,0.0,89.0,14.0,,6.0,9.0,0.0,67.0,0.0,2.0,2.0,17.0,93.0,1.0,3.0,,,Bad
70.0,117.0,12.0,56.0,11.0,0.0,0.0,100.0,,7.0,8.0,11.0,,27.0,0.0,1.0,1.0,99.0,6.0,4.0,,2.0,,Bad
62.0,214.0,22.0,94.0,41.0,1.0,0.0,67.0,2.0,,5.0,52.0,0.0,65.0,2.0,,3.0,7.0,66.0,4.0,,0.0,53.0,Bad
,191.0,7.0,,22.0,0.0,,100.0,,7.0,8.0,25.0,,36.0,3.0,1.0,1.0,10.0,,2.0,,,60.0,Bad
85.0,386.0,6.0,189.0,26.0,0.0,0.0,100.0,,7.0,8.0,28.0,2.0,15.0,7.0,,0.0,12.0,47.0,3.0,,0.0,24.0,Good
69.0,130.0,2.0,60.0,13.0,3.0,1.0,82.0,,6.0,2.0,18.0,,53.0,0.0,3.0,3.0,6.0,60.0,3.0,4.0,1.0,88.0,Bad
67.0,188.0,7.0,,21.0,0.0,0.0,77.0,36.0,6.0,6.0,22.0,,9.0,0.0,,1.0,68.0,,5.0,,,,Bad
,125.0,9.0,95.0,14.0,3.0,3.0,94.0,58.0,0.0,2.0,16.0,,50.0,7.0,,0.0,14.0,97.0,2.0,2.0,0.0,,Bad
